TRAP,Area,Source,Type,TypeCertainty,LanduseAround,LanduseOnTop,Date,DiameterMax_m,HeightMax_m,Condition,PrincipalSourceOfImpact,TopoID,TopoNote,AllNotes,DistTown_m,DistTownBoundary_m,AsterElev_m,AsterSlope_degrees,AsterAspect,AsterTRI,AsterTPI,AsterRoughness,Prominence250m_percent,DistBG_m,AKB,AKBNotes,SpatialDuplicate,PairedID,Upto2010,Post2010,Easting,Northing
9515,Zlatari,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-11,40,1.6,3,Agriculture,NA,NA,Photo #1,1091.8499455388855,1091.8499455388855,200.7374725341797,3.2901752242015743,30.77277843610042,1.6326866149902344,-1.3342170715332031,4.626251220703125,84.89,57352.57153338726,10009407,NA,Unique,NA,Yes,Yes,4694568.701286643,435932.6799408966
9516,Zlatari,Legacy verification,Extinct Burial Mound,Uncertain,Annual agriculture,Scrub,2017-09-11,14,1,3,Agriculture,NA,NA,"bigger limestone holders 15cm max spread around in scrub
photos #2-5,uncertain height",1940.0523870931838,1940.0523870931838,186.67153930664063,3.4164536263366667,329.0348178524738,1.317697525024414,-0.8929691314697266,4.1651763916015625,24.01,57315.53679852754,NA,NA,Unique,NA,Yes,Yes,4695024.036950346,436657.4366684119
9528,Zlatari,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-11,40,1.9,2,Looting,NA,NA,"grassland,grassland,photo #66-69",1258.0662354138115,1258.0662354138115,267.7065734863281,2.015728933047513,129.58135828402305,1.403533935546875,1.1711044311523438,3.610595703125,94.93,59124.06457739146,10009409,NA,Unique,NA,Yes,Yes,4695330.427715596,433954.3213121338
9529,Zlatari,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-11,30,1.9,4,Looting,NA,NA,"grassland,grassland,northeast of mound rectangular Robbers trench
photo #70-76",1207.7729218529007,1207.7729218529007,260.1601257324219,2.570544586600459,145.8290898305508,2.1603164672851563,-2.1304931640625,3.907745361328125,62.28,59065.18706503552,10009410,NA,Unique,NA,Yes,Yes,4695320.678873881,434040.76443022623
9530,Zlatari,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2017-09-11,42,4,4,Looting,NA,NA,"grassland,photo #77-85",966.1803845432355,966.1803845432355,255.3978271484375,3.7580227256403176,248.86509802165062,2.366140365600586,2.006410598754883,4.8978729248046875,32.97,58834.40534559133,10009411,NA,Unique,NA,Yes,Yes,4695074.733758415,434095.4156488035
9531,Zlatari,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-11,19,0.8,3,Looting,NA,NA,"grassland,grassland",437.76162689167927,437.76162689167927,235.100341796875,5.094664928158943,249.42575467523224,1.6103572845458984,0.8063449859619141,5.725616455078125,72.5,58224.044363505476,10009412,NA,Unique,NA,Yes,Yes,4694700.199985761,434617.54151694116
9586,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2017-09-15,45,7,2,Looting,NA,NA,"grassland,photo #1-2",836.4315729551971,836.4315729551971,160.76841735839844,1.4784257557912046,136.7188286374061,0.56165313720703125,0.21776962280273438,2.1816253662109375,39.78,37562.005669719816,10009631,NA,Unique,NA,Yes,Yes,4685172.138538897,468262.3041513163
9587,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2017-09-15,30,2,4,Agriculture,NA,NA,"grassland,photo #3
west half of mound is cut by road in north west direction and damaged by deep ploughing.",873.2069396884373,873.2069396884373,160.32504272460938,2.292134204063697,117.82020077488892,1.1075897216796875,-0.6698760986328125,3.5673065185546875,20.36,37637.80122838121,10009629,NA,Unique,NA,Yes,Yes,4685248.394615741,468291.0385382768
9588,Karavelovo,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-15,45,7,2,Looting,NA,NA,"grassland,grassland,photo # 4-8",787.1060309103233,787.1060309103233,167.28799438476563,2.2640929420444897,329.72898978828476,0.9235935211181641,-0.07090950012207031,3.1958770751953125,56.27,37360.578654778656,10007037,NA,Unique,NA,Yes,Yes,4684968.258949827,468127.4501925741
9589,Karavelovo,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-15,15,1,2,Post-depositional,NA,NA,"grassland,grassland,photo #9",783.3960530828242,783.3960530828242,166.9829559326172,1.7397054037630717,129.22628413783795,0.8344745635986328,0.1580791473388672,3.192657470703125,12.54,37242.33397000946,10007036,NA,Unique,NA,Yes,Yes,4684848.367559081,468049.78815703857
9590,Karavelovo,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-15,19,1.5,2,Post-depositional,NA,NA,"grassland,grassland,photo #10",775.2241621974865,775.2241621974865,165.57667541503906,3.742561448879407,274.7867463228241,1.2585220336914063,0.67938995361328125,3.905792236328125,75,37176.17001359661,10007035,NA,Unique,NA,Yes,Yes,4684781.604242347,468023.6714583269
9591,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,20,1.5,2,Agriculture,NA,NA,photo 11,907.0380786030179,907.0380786030179,158.54371643066406,1.7753501159128862,140.368953673696,0.8544445037841797,0.6766948699951172,2.290191650390625,4.27,36539.35415154288,10007033,NA,Duplicate,8029,No,Yes,4684136.999399323,467740.9288989268
9592,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,18,1.1,2,Agriculture,NA,NA,photo 12,959.8538698076785,959.8538698076785,154.2546844482422,1.9852485756683604,339.9208305829643,0.844268798828125,-0.55852508544921875,2.2606048583984375,5.4,36262.249410211945,10007032,NA,Duplicate,8028,No,Yes,4683859.667428663,467737.88979204773
9593,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,16,0.9,3,Agriculture,NA,NA,"photo 13, white limestones scattered around the top of the mound",963.3133126070676,963.3133126070676,157.33787536621094,2.9034765375842437,129.75838580627317,1.3321361541748047,1.122079849243164,3.7689666748046875,28.47,36167.263213896214,10007028,NA,Duplicate,8024,No,Yes,4683764.733681661,467741.05261763977
9594,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,17,0.9,2,Agriculture,NA,NA,photo 14,958.281440046692,958.281440046692,154.4085693359375,4.827290480906389,151.29571313814378,1.8972606658935547,0.7081470489501953,7.0107269287109375,45.55,36133.576640695894,10007029,NA,Duplicate,8022,No,Yes,4683731.33131809,467750.7353593253
9595,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,14,0.8,2,Agriculture,NA,NA,photo 15,994.3496482938816,994.3496482938816,155.79257202148438,5.129741886085759,154.85666708932055,2.2074050903320313,0.22454071044921875,5.97021484375,46.57,36132.696969674944,10007030,NA,Duplicate,8023,No,Yes,4683729.314737424,467714.5515800687
9596,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,17,0.9,2,Agriculture,NA,NA,photo 16,1030.1990078290094,1030.1990078290094,150.47654724121094,5.307990928158055,183.64910329427863,2.215343475341797,-0.056346893310546875,6.22003173828125,58.84,36068.7070114741,10007031,Second TRAP number 8021,Duplicate,8025,No,Yes,4683664.496742097,467689.93260801124
9597,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,24,3.5,2,Agriculture,NA,NA,photo #17,783.5891206934003,783.5891206934003,173.11651611328125,0.6302546941417084,143.99355335676762,0.8706321716308594,0.8706321716308594,2.0209808349609375,65.23,36954.155966506536,10007034,NA,Unique,NA,Yes,Yes,4684556.726959294,467908.6072847966
9598,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,19,1.6,2,Agriculture,NA,NA,photo 18,1121.7051929277045,1121.7051929277045,153.00758361816406,2.02657124139738,269.52831310367657,2.228799819946289,-2.0209484100341797,4.764068603515625,52.86,37055.364004201496,10007027,NA,Unique,NA,Yes,Yes,4684648.107599994,467582.8554437841
9599,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,29,5,3,Looting,NA,NA,NA,1195.316284099045,1195.316284099045,156.55062866210938,3.0117497151259074,214.4238270532804,1.742645263671875,1.1191673278808594,5.718048095703125,39.78,37089.64928440328,10007026,NA,Unique,NA,Yes,Yes,4684680.0282127755,467515.75759186357
9600,Karavelovo,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-15,17,1.6,3,Agriculture,NA,NA,"grassland,grassland,photo #22",1647.950361364702,1647.950361364702,136.65306091308594,4.258934503224503,249.2553228888321,1.7381057739257813,-1.0731964111328125,6.091827392578125,48.03,37559.20070666019,10007025,NA,Unique,NA,Yes,Yes,4685138.304096688,467225.25890691584
9601,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2017-09-15,24,3.5,3,Looting,NA,NA,"grassland,photo #23-24",2041.964283400946,2041.964283400946,126.23384094238281,4.116498639226838,338.47975842513614,1.694443702697754,0.3660001754760742,5.4942169189453125,32.97,37794.1157588095,10007021,NA,Unique,NA,Yes,Yes,4685357.656290098,466895.399383715
9602,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,15,0.4,3,Agriculture,NA,NA,photo #25,2005.9620232686718,2005.9620232686718,128.1568603515625,3.3877612999584725,333.47142349195127,1.9928293228149414,1.6603670120239258,4.586845397949219,8.24,37797.315392387805,10007023,NA,Unique,NA,Yes,Yes,4685363.108343431,466938.9202535154
9603,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,15,0.4,3,Agriculture,NA,NA,photo #26,1914.1559509858664,1914.1559509858664,134.44068908691406,6.719193953179334,333.942158340048,2.9854660034179688,0.53165435791015625,10.993026733398438,51.64,37760.07937421314,10007024,NA,Unique,NA,Yes,Yes,4685330.140904921,467025.2997874519
9604,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,19,1.6,3,Agriculture,NA,NA,photo 27,1270.3124148791103,1270.3124148791103,148.41429138183594,8.296824072132967,174.61249433610948,3.503955841064453,0.7041587829589844,12.671722412109375,5.05,37884.07094537324,10009633,NA,Unique,NA,Yes,Yes,4685488.336662666,467965.18949101993
9605,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,19,1.5,3,Agriculture,NA,NA,photo28,2094.0115016428913,2094.0115016428913,173.55023193359375,2.574612846391281,232.00890299534564,1.0634765625,0.17107391357421875,5.116424560546875,61.29,38998.51420381086,10009634,NA,Unique,NA,Yes,Yes,4686609.742479978,468324.590803515
9606,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2017-09-15,20,1.9,2,Agriculture,NA,NA,"grassland,photo29",2429.8109611454192,2429.8109611454192,172.72708129882813,3.9651405638283355,85.40500804658733,2.0229740142822266,1.7886981964111328,4.643798828125,5.73,39294.38156259365,10009635,NA,Unique,NA,Yes,Yes,4686902.494811284,468131.32036202267
9607,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,20,0.8,2,Agriculture,NA,NA,photo31,2734.9544843877507,2734.9544843877507,158.7612762451172,5.534419200999957,312.5731996603728,2.0083141326904297,0.07303810119628906,8.6806488037109375,16.79,39548.518234417075,10009636,NA,Unique,NA,Yes,Yes,4687152.121543247,467917.59042626794
9608,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,26,2,4,Looting,NA,NA,"photo 32-33, white limestone spread all over,",2808.194749888598,2808.194749888598,151.94021606445313,6.875658554200038,278.0439260921906,2.2757225036621094,-0.0776519775390625,8.982269287109375,19,39611.95331922054,10009637,NA,Unique,NA,Yes,Yes,4687214.535856265,467875.1974562201
9609,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2017-09-15,25,2,3,Looting,NA,NA,grassland,2757.9840238432116,2757.9840238432116,158.0928955078125,1.9782868581858473,286.7133172216788,1.0154533386230469,-0.54778289794921875,2.797943115234375,14.18,39580.86744817257,10009638,NA,Unique,NA,Yes,Yes,4687185.03765849,467941.12196678587
9610,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-15,18,1.4,3,Agriculture,NA,NA,"photo36, white crumbled limestone spread all over the mound",2736.9965810930275,2736.9965810930275,160.10113525390625,2.131766674095827,217.47231680391906,0.9601688385009766,0.5460567474365234,2.702880859375,36.23,39571.170874091506,10009639,NA,Unique,NA,Yes,Yes,4687176.227140931,467979.9083869767
9611,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2017-09-15,27,2.8,3,Looting,NA,NA,grassland,2821.2353144718813,2821.2353144718813,157.23028564453125,9.712275149931301,329.45311880328524,3.8995361328125,1.2796669006347656,12.881317138671875,58.12,39648.1203308257,10009640,NA,Unique,NA,Yes,Yes,4687252.331181225,467942.0756655387
9612,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2017-09-15,23,2,4,Looting,NA,NA,grassland,2858.5860488023854,2858.5860488023854,151.09803771972656,14.566867093386588,320.67308926652316,5.547027587890625,0.3517303466796875,19.937545776367188,71.68,39689.39298161793,10009641,NA,Unique,NA,Yes,Yes,4687293.750542201,467947.9065709138
9613,Karavelovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2017-09-15,25,2.1,2,Agriculture,NA,NA,grassland,2877.4103657717123,2877.4103657717123,149.65066528320313,9.785430048766694,312.2411629624745,3.566556930541992,-0.3339519500732422,12.190139770507813,55.96,39715.14010537775,10009642,NA,Unique,NA,Yes,Yes,4687319.946184385,467967.18725856394
9616,Zlatari,Legacy verification,Extinct Burial Mound,Certain,Pasture,Pasture,2017-09-18,0,0,5,Other,NA,NA,"grassland,grassland",2662.3686115459423,2662.3686115459423,274.662353515625,1.1715628062505203,97.2931295386477,1.3106307983398438,1.3106307983398438,2.6005859375,91.7,53309.86569276968,10009413,NA,Unique,NA,Yes,Yes,4691388.506224143,438439.64686975675
9617,Zlatari,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-18,30,3.1,4,Looting,NA,NA,"grassland,grassland",2821.2673022272925,2821.2673022272925,276.18194580078125,0.284073506927102,110.86971177500867,0.80907440185546875,0.80907440185546875,1.3748779296875,38.93,53480.837546928284,10009414,NA,Unique,NA,Yes,Yes,4691530.504834027,438344.3803338572
9648,Bolyarovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2018-09-12,40,1.5,4,Urban development,NA,NA,"ext no 626,mound shape still present - has been spread out/flattened by agriculture",1445.2779544925008,1445.2779544925008,209.871337890625,5.948249066596281,130.34116114109918,2.0622997283935547,-0.09016609191894531,7.4605712890625,88.85,19683.90592317166,10006449,NA,Unique,NA,Yes,Yes,4668304.458481881,484278.24167951837
9650,Bolyarovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2018-09-12,25,2,4,Agriculture,NA,NA,"ext no 632, 633,mound likely higher before agriculture - current shape is flatter and spread out",1465.3675261678486,1465.3675261678486,213.31695556640625,1.554166946015043,223.81780191760296,0.75689697265625,-0.089359283447265625,3.2159271240234375,16.49,19687.15833022263,10006450,NA,Unique,NA,Yes,Yes,4668311.988887722,484229.44761464966
9651,Bolyarovo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2018-09-12,35,1.5,4,Agriculture,NA,NA,"ext no 37, 38",1465.9151904728215,1465.9151904728215,212.40090942382813,3.8718886183441645,169.4129574710874,1.6756610870361328,0.5177631378173828,5.622467041015625,59.21,19665.739406930134,10006451,NA,Unique,NA,Yes,Yes,4668295.223636818,484173.64572752616
9652,Bolyarovo,Legacy verification,Burial Mound,Certain,Forest,Forest,2018-09-12,35,6,4,Looting,NA,NA,"ext no 39, 41",1780.2255948111738,1780.2255948111738,234.60494995117188,2.705792601772031,271.6848963819708,1.2119064331054688,-0.889495849609375,4.1892242431640625,71.33,19928.043915795828,10006452,NA,Unique,NA,Yes,Yes,4668571.120028231,484011.257055806
9657,Bolyarovo,Legacy verification,Burial Mound,Certain,Forest,Scrub,2018-09-12,35,8,4,Looting,NA,NA,"ext no 653-672 (all photos for mound - clarify when processing),low due to vegetation",2147.496210898281,2147.496210898281,229.59837341308594,2.1772676139275395,145.45983693024604,1.0197601318359375,0.67737579345703125,2.906463623046875,22.02,20183.109572006226,10006453,NA,Unique,NA,Yes,Yes,4668851.099334759,483630.4980745467
9661,Bolyarovo,Legacy verification,Burial Mound,Certain,Forest,Forest,2018-09-12,30,2.5,4,Other,NA,NA,"686-689,low due to presence of vegetation,embankment shape: rectangular; 6x10m",2270.621203432775,2270.621203432775,201.1915283203125,4.242967782230624,266.1976608041787,1.2479572296142578,-0.28815650939941406,4.4087982177734375,7.53,20229.103355257244,10006454,NA,Unique,NA,Yes,Yes,4668916.680034018,483173.01432583696
9664,Dobrich,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2018-09-13,30,1.5,4,Agriculture,NA,NA,"ext no 702,round, flattened by annual agriculture - likely would have been taller",1403.7073406235306,1403.7073406235306,163.91172790527344,6.304009433496574,335.7257680114395,3.1693248748779297,2.974821090698242,9.1509246826171875,97.53,22736.610060602045,10009771,NA,Unique,NA,Yes,Yes,4669954.625271001,474453.7911785096
9665,Dobrich,Survey,Burial Mound,Certain,Annual agriculture,Scrub,2018-09-13,22,1.2,3,Looting,NA,NA,"ext no 707,small; circular",1383.3188645046505,1383.3188645046505,162.09783935546875,2.0592078926529354,171.9798095868262,1.1059894561767578,-0.6685924530029297,3.5836029052734375,95.7,22678.914715607298,10009770,NA,Unique,NA,Yes,Yes,4669890.744531318,474447.5433392969
9668,Popovo,Legacy verification,Burial Mound,Certain,Scrub,Scrub,2018-09-13,20,2.5,2,Other,NA,NA,"ext no 720; prominence facing NE ext no 721,upper slope,circular with raised point in centre (geodetic point)",2426.052636008856,2426.052636008856,142.31912231445313,3.384649380039544,60.013735584175116,1.1551971435546875,0.12897109985351563,5.009521484375,77.34,22155.503126093754,10009376,NA,Unique,NA,Yes,Yes,4669713.628052404,475526.00515184685
9669,Popovo,Legacy verification,Burial Mound,Certain,Scrub,Scrub,2018-09-13,25,2,2,Construction,NA,NA,"ext 725, 726",2121.2901697900384,2121.2901697900384,165.74227905273438,4.988771419710009,312.1261455976217,2.8011436462402344,2.569530487060547,8.8482513427734375,21.9,21800.447326100362,10009377,NA,Unique,NA,Yes,Yes,4669298.500865649,475405.3278922967
9670,Dobrich,Legacy verification,Burial Mound,Certain,Scrub,Scrub,2018-09-13,25,1,4,Looting,NA,NA,"ext no 729,possible perennial agriculture - old ploughed lines,flatter and longer than traditional mound due to perennial agricultural land use",2038.653828891673,2038.653828891673,160.41741943359375,7.003307543734447,316.0030785411107,2.6246910095214844,-0.4809722900390625,8.2892303466796875,87.46,21919.74203038194,10009769,NA,Unique,NA,Yes,Yes,4669334.829028203,475143.5487726343
