TopoID,TopoNote,TRAP,Source,Type,LanduseAround,LanduseOnTop,Date,DiameterMax_m,HeightMax_m,Condition,PrincipalSourceOfImpact,AllNotes,DistTown_m,DistTownBoundary_m,ElevAster_m,SlopeAster_degrees,AspectAster,TRI,TPI,Roughness,Prominence_at250m,TypeCertainty,DistBG_m,AKB,AKBArea,AKBNotes,X,Y,,
200236,NA,9257,Legacy verification,Burial Mound,Annual agriculture,Scrub,2010-11-07,30,2.5,3,Looting,NA,1209.33191009659,1209.33191009659,149.948776245117,1.11561090118969,331.423732679132,0.543817520141602,0.518205642700195,1.48760986328125,89.09,Certain,58600.2934397641,2700066,Yambol,second TRAP number 8353,4705829.4172,462153.1007,,
200237,NA,9215,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2010-11-04,25,1,5,Agriculture,ploughed over,581.972665244808,581.972665244808,172,1.10582231667536,212.714015674474,0.534275054931641,-0.307079315185547,1.74989318847656,18.64,Certain,58730.4745281393,2700230,Mogila,NA,4706327.9149,467430.9085,,
200238,NA,9190,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2010-11-05,35,1.5,5,Looting,bioturbation,1471.79287414547,1471.79287414547,198.676849365234,2.15071869054971,317.562937973724,0.829792022705078,0.443222045898438,3.11814880371094,92.09,Certain,57607.0375714187,2700232,Mogila,NA,4705830.0016,468710.4376,,
200239,NA,9191,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2010-11-05,40,2,5,Agriculture,road goes through the middle of the mound,1595.64308979235,1595.64308979235,182.937362670898,1.27667217018379,47.6870916115915,0.462350845336914,0.42182731628418,1.7979736328125,64.49,Certain,57945.0316035536,2700231,Mogila,NA,4706257.4645,468729.8019,,
200240,NA,9192,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2010-11-05,40,1,5,Agriculture,ploughed over,1710.09064539209,1710.09064539209,169.540451049805,4.04917327131409,308.838829629559,1.51133728027344,-0.155982971191406,5.06753540039063,82.37,Certain,58209.0075763673,10001467,Charda,NA,4706566.4278,468710.7137,,
200241,NA,9216,Legacy verification,Burial Mound,Annual agriculture,Pasture,2010-11-04,49,5,2,Looting,NA,959.396001685238,959.396001685238,162.673309326172,2.57407810945505,187.05144978059,1.02705001831055,0.109256744384766,2.99664306640625,77.78,Certain,59302.7575918062,2700216,Mogila,second TRAP number 8434,4706894.8207,467217.75,,
200242,NA,9193,Legacy verification,Burial Mound,Pasture,Pasture,2010-11-05,45,2.5,1,Construction,0, Bara:ploughed over,135.438177151436,135.438177151436,181.363479614258,2.81319976709133,354.939053401091,1.17945671081543,-0.0123462677001953,3.58291625976563,50.72,Certain,56957.4272846776,10001210,Dzhinot,NA,4706745.962,471224.6816,
200243,NA,9218,Legacy verification,Burial Mound,Pasture,Pasture,2010-11-04,50,8,3,Looting,"large biotorbations (supposedly badgers). At least one cremation burial destroyed by animals. Dense scatters of pottery, daub, charred bones. Size of daub bricks: 7x11x16 cm. Three samples taken: from western, eastern and northern hole.",2632.47091106694,2632.47091106694,123.348510742188,2.5816704969146,32.2312707905593,1.03914451599121,0.0572261810302734,3.78531646728516,62.01,Certain,60956.8300513874,NA,NA,NA,4708494.358,465794.6886,,
200244,NA,9199,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2010-11-05,40,1.5,5,Agriculture,NA,1245.65820936834,1245.65820936834,138,2.49342384791167,60.3235549476238,0.792024612426758,0.734354019165039,3.73963928222656,56.47,Certain,60368.3403169619,10001252,Charda,NA,4708678.6025,467968.8237,,
200245,NA,9195,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2010-11-05,40,1.5,2,Agriculture,road on top in GEPro,966.585149474649,966.585149474649,166.36865234375,4.13404625194181,340.237701924724,1.7265510559082,-0.326515197753906,5.0997314453125,47.83,Certain,59756.1979130635,2700271,Charda,NA,4709313.1793,470044.5437,,
200246,NA,9196,Legacy verification,Burial Mound,Pasture,Pasture,2010-11-05,35,4,5,Looting,huge trench going through the mound,681.499259702797,681.499259702797,168,1.20910407498472,259.755957269383,0.499465942382813,0.499465942382813,1.46026611328125,27.9,Certain,60325.6657835081,2700269,Charda,NA,4709966.9952,470013.8026,,
200247,NA,9300,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2010-11-05,40,0.4,5,Agriculture,"ploughed over, mediaval scatter around",1016.67792897742,1016.67792897742,129,0.862287966620095,186.586237843719,0.335874557495117,-0.212148666381836,1.0037841796875,51.45,Certain,62398.5515716744,10001250,Zimnica,NA,4711592.8992,468705.6184,,
200248,NA,9197,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2010-11-05,25,0.8,5,Agriculture,NA,883.880867271008,883.880867271008,133.375259399414,1.53988709484948,145.436304519763,0.592033386230469,-0.0763282775878906,1.9970703125,66.55,Certain,62431.3603291264,10001248,Zimnica,NA,4711312.8325,468206.122,,
200249,NA,9198,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2010-11-05,20,1,3,Looting,"crossed by road, ditch in the South",885.115356797595,885.115356797595,131.764984130859,1.73443051646594,176.1911223137,0.711002349853516,-0.136409759521484,2.15072631835938,16.91,Certain,62432.8110969456,10001249,Zimnica,NA,4711263.1324,468126.5333,,
200291,NA,9276,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2010-11-07,25,0.7,5,Agriculture,"TopoID verified to be 200291 in GEarth(AS 2020) after it was wrongly labeled 200297, probably conflation of US 1 and Eu 7 ? Beware; Bara:ploughed over",2010.96187408512,2010.96187408512,140,1.14728497912719,132.172476586769,0.478897094726563,-0.263427734375,1.81582641601563,16.49,Certain,60624.7619783215,10001255,Straldzha,NA,4712100.0314,473069.4105,,
200292,Mondadžiskata mogila,9274,Legacy verification,Burial Mound,Annual agriculture,Pasture,2010-11-07,45,5,1,None,NA,1847.73916195404,1847.73916195404,135.736557006836,2.0607567617107,79.5918091827173,0.654937744140625,0.0842514038085938,2.44395446777344,12.86,Certain,60488.6511488426,10001253,Straldzha,NA,4712041.0437,473246.0381,,
200296,NA,9279,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2010-11-07,40,2,5,Agriculture,Over ploughed, Bara:ploughed over,832.019420557079,832.019420557079,131.650543212891,4.89343928779926,296.321742087231,1.58488464355469,0.219898223876953,5.87260437011719,70.91,Certain,59341.4050321946,10001245,Vodenichane,NA,4710929.145,473602.8206,
200298,NA,9280,Legacy verification,Burial Mound,Pasture,Pasture,2010-11-07,30,5,2,None,NA,955.427626955211,955.427626955211,127.360061645508,3.38865701091892,21.6971878906755,1.42155170440674,0.0440435409545898,4.00283813476563,52.16,Certain,58753.7451658647,10001246,Vodenichane,NA,4710057.8629,473243.164,,
200299,NA,9281,Legacy verification,Burial Mound,Pasture,Pasture,2010-11-07,40,4,2,Looting,Old RT probably backfilled,938.464346734214,938.464346734214,130.32975769043,3.6580381601966,18.715721953168,1.5156135559082,-0.0338859558105469,4.52937316894531,77.09,Certain,58686.2231872954,10001247,Vodenichane,NA,4709991.4985,473262.9145,,
200300,NA,9273,Legacy verification,Burial Mound,Annual agriculture,Scrub,2010-11-07,25,2.5,3,Looting,NA,700.5200471077,700.5200471077,138.809692382813,3.88399205658918,210.01972627671,1.52815437316895,-0.546476364135742,5.4381103515625,23.27,Certain,57167.7302623947,10001244,Vodenichane,NA,4709438.1522,475421.7788,,
200301,NA,9261,Legacy verification,Burial Mound,Annual agriculture,Pasture,2010-11-07,35,3,4,Looting,RT recentley backfilled,937.589759079229,937.589759079229,140.311370849609,5.45806151125659,282.509382881713,1.80320358276367,-0.847358703613281,5.61785888671875,19.64,Certain,56927.19568284,10001233,Vodenichane,NA,4708820.5592,474778.7204,,
200302,NA,9264,Legacy verification,Burial Mound,Annual agriculture,Pasture,2010-11-07,30,2.5,3,Looting,"near TOPO 200302,offset to NW",962.773911593118,962.773911593118,145.421188354492,3.94971564096402,355.132670513564,1.64892578125,0.0476036071777344,5.13539123535156,47.29,Certain,56841.2883879819,10001236,Vodenichane,NA,4708850.6315,475014.0497,,
200303,NA,9265,Legacy verification,Burial Mound,Annual agriculture,Pasture,2010-11-07,30,2.5,2,Looting,NA,1062.85130081391,1062.85130081391,148.57373046875,1.513368027728,295.374832377185,0.639440536499023,-0.375463485717773,1.58200073242188,68.12,Certain,56740.7908461266,10001237,Vodenichane,NA,4708760.2832,475058.2505,,
200304,NA,9271,Legacy verification,Burial Mound,Pasture,Pasture,2010-11-07,20,1,5,Agriculture,"Over ploughed at some point, spatial error: ca 80m West of TOPOgraphic symbol no.200304; Bara:ploughed over at some point",1081.50615386454,1081.50615386454,147.110382080078,4.63924323044497,67.5326008080476,1.52700233459473,0.14830207824707,5.11882019042969,97.08,Certain,56716.7483246498,10001242,Vodenichane,NA,4708853.7906,475282.7826,,
200305,NA,9272,Legacy verification,Burial Mound,Pasture,Pasture,2010-11-07,40,2.5,4,Looting,"N side large trench, parte of a ditch runing over the mound in NE-SE direction",1430.16478325253,1430.16478325253,154.54345703125,3.3379213915625,44.8321684673213,1.23383140563965,0.308881759643555,4.17924499511719,31.65,Certain,56363.8397533213,10001243,Vodenichane,NA,4708495.6173,475361.6477,,
200310,NA,9048,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2010-10-24,25,0.8,5,Agriculture,destroyed by ploughing, Bara:entirely ploughed over,419.965105830855,419.965105830855,204.611679077148,2.40333140793564,132.151013032257,0.830465316772461,0.388933181762695,3.31953430175781,20.14,Certain,46590.8737221031,10001367,Meden Kladenets,NA,4686223.9189,442788.9918,
200311,NA,9050,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2010-10-24,40,1.5,5,Agriculture,destroyed by ploughing, Bara:entirely ploughed over,558.159334945696,558.159334945696,196,1.07332149062241,285.72327908572,0.383832931518555,0.383832931518555,0.93817138671875,95.68,Certain,46341.6622602222,10001369,Meden Kladenets,NA,4685801.2093,442611.2443,
200312,NA,9049,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2010-10-24,50,3,5,Agriculture,destroyed by ploughing, Bara:entirely ploughed over,482.986106518548,482.986106518548,198,1.06140840048189,206.191455917347,0.42643928527832,0.0540676116943359,1.58750915527344,35.25,Certain,46472.9359540779,10001368,Meden Kladenets,NA,4685995.8147,442663.022,
200313,NA,9338,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-18,50,1.2,4,Agriculture,NA,2734.11816471878,2734.11816471878,165.44401550293,3.72179040931056,137.379117177411,1.41895294189453,0.284328460693359,4.99362182617188,16.55,Certain,47541.8518954039,10001344,Savino,NA,4684384.1134,438729.6171,,
200314,NA,9337,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2010-11-11,40,0.5,5,Agriculture,NA,1735.4725757095,1735.4725757095,156.916076660156,2.96373096334476,148.892690889928,1.11438751220703,0.329631805419922,3.94779968261719,48.2,Certain,45237.4010121116,10001232,Skalitsa,NA,4681831.5141,439275.541,,
200315,NA,9071,Legacy verification,Burial Mound,Pasture,Pasture,2017-09-18,50,1.5,4,Construction,"grassland,grassland",549.208449564442,549.208449564442,152.840469360352,1.87968160946509,229.147540504742,0.639001846313477,0.00283241271972656,2.58203125,38.04,Certain,45341.8837191874,10001230,Skalitsa,NA,4680948.6004,438130.0612,,
200316,NA,9070,Legacy verification,Burial Mound,Scrub,Forest,2010-10-26,30,NA,5,Bioturbation,"on the top of the hill, length and width filled from 2001 sat img where outlines visible; Bara:some big trees all around",1921.55633260852,1921.55633260852,241,1.23512202170696,275.258935758839,0.493320465087891,0.493320465087891,0.998275756835938,92.81,Certain,40738.4137054769,10010043,General Toshevo,NA,4677155.1918,440813.5304,,
200317,also TRAP ID 7026,9334,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2010-11-11,40,1.9,4,Agriculture,"pottery scatter around, duplicate TRAP codes; Bara:pottery scatter situated 200 meters E of the mound",1650.93713046808,1650.93713046808,224.623672485352,1.02519642984016,73.0885934585539,0.388023376464844,0.0676651000976563,1.36894226074219,27.54,Certain,39293.6518000332,10001302,General Toshevo,NA,4677041.7044,442827.3811,,
200318,NA,9335,Survey,Burial Mound,Annual agriculture,Annual agriculture,2010-11-11,20,1,5,Agriculture,NA,2035.38437916855,2035.38437916855,228.308258056641,3.44979129044337,7.40123086158616,1.36380767822266,0.176204681396484,4.21200561523438,72.99,Uncertain,38890.5570288183,10001303,General Toshevo,NA,4677131.1669,443543.6336,,
200320,NA,9332,Legacy verification,Burial Mound,Pasture,Pasture,2010-11-11,40,4,5,Looting,NA,620.196483867971,620.196483867971,243.59814453125,1.84208400952146,283.58454053982,0.654052734375,0.496063232421875,2.12147521972656,84.06,Certain,39574.5535385243,10001301,General Toshevo,NA,4675606.4448,440891.5458,,
200323,NA,9130,Legacy verification,Burial Mound,Annual agriculture,Scrub,2010-10-31,25,1.5,2,road,Eastern part destroyed by dirt road, Bara:E part destroyed by a dirt road,1742.80629544634,1742.80629544634,192.252487182617,0.825568653075046,15.491700271186,0.366531372070313,0.019378662109375,1.51896667480469,13.62,Certain,29277.6637151409,10001334,Malak Manastir,NA,4669995.3294,449990.9936,
200324,NA,9128,Legacy verification,Burial Mound,Pasture,Pasture,2010-10-31,28,4.5,5,Looting,"no structures or finds, 1/2 of the mound (N face) was taken by excavator",1792.04502116942,1792.04502116942,189.596099853516,2.30115388972648,216.183242272155,0.913898468017578,0.2130126953125,2.86051940917969,43.12,Certain,29947.4433586766,10001333,Malak Manastir,NA,4670538.2762,449595.9345,,
200325,NA,9131,Legacy verification,Burial Mound,Pasture,Pasture,2010-10-31,20,4,3,Looting,"NW section destroyed by excavator, single fts of pottery, not datable; Bara:NW section taken by excavator",2672.31228630307,2672.31228630307,173.887542724609,0.900125833956144,271.809667654959,0.919206619262695,0.750356674194336,2.57167053222656,50.36,Certain,29494.1852973701,10001335,Malak Manastir,NA,4669550.895,449150.8975,,
200326,NA,9230,Legacy verification,Burial Mound,Pasture,Pasture,2010-11-05,25,2,4,Looting,was pasture until 2010, Bara:kamenen kozhuch,1981.09241015837,1981.09241015837,193.362777709961,4.07993744538996,125.253463419844,1.33023834228516,-0.242286682128906,5.3797607421875,15.16,Certain,31443.3490580335,10001307,Golyam Manastir,NA,4670397.4116,447195.6534,
200327,NA,9228,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2010-11-05,20,2,5,Agriculture,Overploughed and road crossing,914.285346533392,914.285346533392,203.0859375,3.84946342654252,144.919358190347,1.5001106262207,0.791419982910156,4.79156494140625,79.72,Certain,32279.4709789674,10001306,Golyam Manastir,NA,4671467.1999,447117.5597,,
200328,NA,9125,Legacy verification,Burial Mound,Pasture,Pasture,2010-10-31,30,1,3,Looting,Roman pottery and AC, Bara:overgrown,1235.42863450362,1235.42863450362,228.212707519531,5.45586550375048,220.808332590966,2.07634162902832,0.594999313354492,6.99397277832031,0,Certain,31082.2354351678,10001330,Malak Manastir,NA,4672300.5862,449979.746,
200329,NA,9126,Legacy verification,Burial Mound,Pasture,Pasture,2010-10-31,40,2.5,4,Looting,no structure to be seen in the RT on the top,989.415988818639,989.415988818639,260.823333740234,3.5584705097834,266.226546817696,1.16596221923828,0.596786499023438,3.36502075195313,56.32,Certain,31073.3988983589,10001331,Malak Manastir,NA,4672598.1556,450390.0089,,
200330,NA,9127,Legacy verification,Burial Mound,Pasture,Pasture,2010-10-31,25,2,3,Looting,"Pottery is very fragmentated, not datable",1121.57915510609,1121.57915510609,246.784362792969,9.56182958102792,312.536660069366,3.40983200073242,0.715400695800781,12.6648406982422,17.99,Certain,31210.3029040874,10001332,Malak Manastir,NA,4672702.0734,450300.285,,
200331,NA,9132,Legacy verification,Burial Mound,Pasture,Pasture,2010-10-31,25,2,2,Looting,1 bioturbation in the N part of the trench,394.097389432491,394.097389432491,283,0.637493903922359,300.5070839889,0.384380340576172,-0.241672515869141,1.42987060546875,57.19,Certain,30781.2341916895,10001336,Malak Manastir,NA,4672926.6129,451351.0725,,
200332,Survey 2010 mound,6030,survey,Burial Mound,Pasture,Scrub,2010-10-22,34,4,2,Looting,photo exists,537.240290195686,537.240290195686,261.370666503906,5.38374017828102,252.387365296303,1.78475952148438,-0.07733154296875,5.980224609375,14.44,Certain,33149.4178289137,10009124,Golyam Manastir,NA,4673062.5677,447623.024,,
200333,NA,9234,Legacy verification,Burial Mound,Annual agriculture,Pasture,2010-11-05,15,0.5,5,Agriculture,Western poart ploughed,2576.35253966295,2576.35253966295,232.231964111328,2.26389774262168,250.03701961429,1.20256233215332,0.69713020324707,2.95498657226563,60.36,Certain,32894.8808102607,10001340,Malak Manastir,NA,4674229.1699,449534.1176,,
200334,NA,9233,Legacy verification,Burial Mound,Forest,Scrub,2010-11-05,25,1.5,5,Looting,Several large RT:s. Inside vissible stone structure, Bara:kamenen kozhuch,2666.82610138295,2666.82610138295,299.050964355469,2.30058525632979,310.564597784047,1.08197784423828,-0.38555908203125,3.386962890625,86.91,Certain,33005.2770764705,10001521,Malak Manastir,NA,4675047.8276,450515.1766,
200335,NA,9231,Legacy verification,Burial Mound,Pasture,Scrub,2010-11-05,15,0.5,5,Looting,Made of stones, Bara:kamenen kozhuch,3495.69289391648,3495.69289391648,332.484985351563,2.50676726317301,287.145788940858,1.8025016784668,1.6972541809082,3.51571655273438,49.64,Certain,34177.3280810805,10001507,Krumovo,NA,4675847.279,449604.8773,
200337,NA,9166,Legacy verification,Burial Mound,Pasture,Pasture,2010-11-03,30,5,3,Construction,"Northern part of the mound taken by fence, located exactly in the village; Bara:N part taken by a fence",0,0,248.022079467773,3.26907061608027,213.617808088966,1.30013084411621,0.296419143676758,4.36979675292969,62.23,Certain,33345.3765720757,10001305,Golyam Manastir,NA,4672533.7336,446709.1069,,
